client_id,age,revenu_annuel,montant_moyen_achat,frequence_achats_mensuelle,temps_site_minutes,taux_ouverture_emails,pct_tech,pct_vetements,pct_alimentation,pct_maison,taux_retour,anciennete_jours,nb_contacts_support,heures_achat,distance_magasin_km,pct_achats_promotion,valeur_client_lifetime,taux_abandon_panier,canal_acquisition,appareil_prefere,region,genre,jours_depuis_dernier_achat,churn,score_recence,score_frequence,score_monetaire,score_rfm
CID004136,39.55263641182229,76634.22457495464,77.15167307240031,2,21.023077060905024,0.37547434175273725,0.02303721206998391,0.5410032702392197,0.4300131588710028,0.005946358819793682,0.00894663855771569,268,0.0,12.670408158775803,7.459283647082039,0.45005564787392216,1366.1107922488,0.20505185161416942,Email,Mobile,Sud,H,69,0,1,1,2,112
CID004137,42.70366022585694,57020.51087297723,80.7881175539668,3,18.091679842942124,0.4104877379571135,0.07512003589750442,0.5276329323454134,0.30339028830990955,0.09385674344717261,0.01292782846704187,97,0.0,10.322825019866546,20.52443845724952,0.47336132244136464,773.5139154921228,0.5519646236703565,Referral,Tablet,Est,F,63,0,2,2,2,222
CID004138,47.130429494958044,34120.2716566579,144.12518101949084,6,20.519970528460853,0.2973185689549741,0.10207848693489674,0.6534621481017158,0.23063031497693345,0.013829049986454,0.07835094397084133,293,0.0,13.427510426146227,9.250399195744167,0.445087494635034,7784.004250347419,0.12235104660361532,Direct,Mobile,Ouest,H,47,0,2,3,3,233
CID004139,40.033838871953215,75204.40445326721,59.57842370708769,5,23.101348720218954,0.499228537946813,0.01876439909256368,0.3536398013979526,0.36725378358139715,0.2603420159280865,0.015420994090360208,304,0.0,13.49097633083388,13.442658762079287,0.36675592400170043,2972.089702817511,0.2785998793487695,Search_Organic,Tablet,Centre,H,44,0,2,2,2,222
CID004140,44.95109038418523,67712.5048253512,65.54423491810348,4,17.196215903692273,0.378547506760047,0.00849942514418866,0.537455722472301,0.2781995080615455,0.1758453443219648,0.06631662379872422,210,0.0,12.997539327538044,9.500869609574641,0.5352818517180331,1713.5317513682035,0.2946795501796218,Direct,Desktop,Sud,H,20,0,2,2,2,222
CID004141,53.10687785816753,61499.94110557839,120.78743826580464,3,14.699592602482486,0.39444373979649994,0.021026218560782097,0.5473485248694868,0.42677767276920353,0.004847583800527763,0.010799182197835457,199,0.0,12.719205505493605,26.289950899538248,0.2495778964582933,2377.7123509839716,0.2205254282706689,Email,Mobile,Nord,F,45,0,2,2,3,223
CID004142,43.050476898118276,81459.18045573198,132.41556030388375,4,15.97607790010936,0.5488053397211688,0.0034227894576731714,0.520080038330069,0.4056896209089102,0.0708075513033476,0.008792177870598135,117,0.0,13.378256797158317,11.692203502808006,0.27647616024370214,2047.5208906597704,0.3750594235991434,Search_Organic,Mobile,Nord,F,45,0,2,2,3,223
CID004143,42.49322284803823,69326.20692768351,99.07976273767099,6,11.776346121501803,0.7384005461378204,0.10967408857818857,0.6075949826442321,0.24224715689255508,0.04048377188502429,0.005048668066517223,115,0.0,11.97334672842802,10.762785871033513,0.7248717964350698,2267.3294637804815,0.4279558103252224,Email,Desktop,Sud,F,38,0,2,3,2,232
CID004144,27.848713399279458,50212.07420848301,120.44749403754344,6,10.98210976275028,0.7177730272488844,0.11203282583489407,0.37177134508981896,0.40813888409274984,0.10805694498253705,0.017076048416241447,326,0.0,14.107040979485395,28.586471951190504,0.4960911913628141,7719.07538721287,0.527594291995356,Social,Desktop,Ouest,F,52,0,2,3,3,233
CID004145,18.954158905367493,41028.21566355668,35.75140582665558,7,12.897560643922926,0.266193081838754,0.049653172823022715,0.60949005718126,0.2717508282125713,0.06910594178314587,0.013551924630418198,86,0.0,11.37544019418336,13.173257683121227,0.49137092524637277,707.6892364205224,0.549734883943177,Direct,Desktop,Ouest,H,62,0,2,3,1,231
CID004146,43.10700583384135,53065.551023002525,137.4991202059591,4,13.759346662312044,0.47846424559077616,0.0773909445046218,0.4422275678424191,0.4443199943674933,0.03606149328546582,0.0616246424898865,179,0.0,13.272485975175922,20.229063732884136,0.5463685558700256,3079.415427790151,0.1836395301831917,Search_Organic,Mobile,Est,F,28,0,2,2,3,223
CID004147,39.241406149753026,105895.18442150179,16.87951507049495,6,6.699039201365416,0.6228876004701482,0.07891895923684643,0.5154174882053,0.3717827463968861,0.03388080616096761,0.007393239345419497,115,0.0,12.418023712536472,10.742314083264478,0.6467948157739626,385.35857783751584,0.19245990127456342,Search_Organic,Desktop,Centre,F,37,0,2,3,0,230
CID004148,35.88173860068206,80841.6516089916,91.31306160503024,4,8.817879164987149,0.3385279238302554,0.2677283824529738,0.4408172247447538,0.28882151107461607,0.002632881727656359,0.05080406511976645,132,0.0,13.226041003024665,22.353841500367313,0.5845114504395836,1525.4621690345496,0.4142912684846833,Referral,Desktop,Est,F,48,0,2,2,2,222
CID004149,41.94824163349076,72829.18512962517,122.46507614129975,4,8.648460525663138,0.4463300661459619,0.009492455701481462,0.45328778645729056,0.533600306960882,0.0036194508803459465,0.028638996491520113,257,0.0,13.804832559324186,7.383212294297481,0.8889405135484637,4076.287254483509,0.18416154118197786,Social,Desktop,Ouest,H,29,0,2,2,3,223
CID004150,39.516770166424735,67275.08609221294,103.82364135461006,2,8.438917175887209,0.6023480381596027,0.05928754017193176,0.46451700301701837,0.4625832546454575,0.013612202165592368,0.00899202210045493,281,0.0,13.100632661125598,9.189183911319137,0.5050630570954472,1927.4737321624611,0.23192385823780426,Referral,Desktop,Est,F,61,0,2,1,3,213
CID004151,49.02224200507119,66289.10590078846,75.88783813711248,2,18.18657812513481,0.6267115550586663,0.040995924243988444,0.4315306854717543,0.5188790344327527,0.008594355851504351,0.06453146545176094,150,0.0,12.751492742155625,16.235783415229953,0.5416561324738419,709.9068473215858,0.13598089247040107,Search_Organic,Desktop,Nord,H,66,0,1,1,2,112
CID004152,40.688886946071825,87507.93975038643,111.56801243216799,11,13.328046179202026,0.6810774291194232,0.009429456135916269,0.45072483057534474,0.45863113973893893,0.08121457354980004,0.028179319149231698,223,0.0,12.1741943460584,2.0479097923622804,0.6844354459492853,8865.477390758346,0.3209404507175322,Referral,Mobile,Est,H,67,0,1,4,3,143
CID004153,34.02461371943866,62641.063871448525,70.50886867816031,2,14.036182051384136,0.7575029407777983,0.02615444123936687,0.5006221691823062,0.3922231710071128,0.081000218571214,0.04327109915066266,238,0.0,13.78641014773005,10.003547500854872,0.44810451654582056,1070.3315758986405,0.35202414725926434,Email,Mobile,Nord,F,25,0,2,1,2,212
CID004154,47.92132991167431,78653.80616026439,229.4956889382786,4,16.91394209571094,0.45001797107615205,0.015207247405560747,0.3758428439645221,0.6033787180502703,0.00557119057964672,0.005985852841023363,253,0.0,13.688129111534167,12.529757095403857,0.565624677772162,7695.314168494818,0.34758558865801864,Referral,Desktop,Centre,F,65,0,1,2,4,124
CID004155,38.26295140043038,64773.58074562609,42.61639028029052,5,19.11416756359533,0.31399705616312545,0.05021393672189016,0.6641835282631354,0.13986784674624922,0.14573468826872524,0.003467863661214075,130,0.0,13.851104196149855,18.173755360856564,0.4290583573055674,920.1530530630832,0.38827506698331365,Search_Paid,Desktop,Sud,H,21,0,2,2,1,221
CID004156,44.21229346937846,99102.34947752595,135.86891727149433,4,17.27824188905418,0.44595484428582416,0.16600210046191888,0.361740823248258,0.30102484791251943,0.17123222837730373,0.0015450970272582463,124,0.0,14.95145782620109,11.671678137840187,0.4317415781846562,2242.8952453071797,0.39165224145295763,Search_Organic,Tablet,Centre,H,46,0,2,2,3,223
CID004157,36.1807143504576,81134.32761367456,107.96680762282442,3,23.188600314456117,0.5437912814434432,0.00024048722083470713,0.5089330763883149,0.3607463013500841,0.13008013504076615,0.001964095719404943,67,0.0,12.325115826864586,9.252558594898078,0.5168651953860298,721.9568282035019,0.30835451653130025,Search_Organic,Mobile,Sud,F,64,0,1,2,3,123
CID004158,34.80138491602051,88683.35222025438,93.0433977316799,5,15.197876406253073,0.5383540183541152,0.06957905818590647,0.4314125224307529,0.488701012485442,0.010307406897898589,0.03524619267607715,360,0.0,13.894832154995639,2.214113567970133,0.3323790284270352,5385.838332479533,0.18251195616579163,Direct,Desktop,Ouest,F,31,0,2,2,2,222
CID004159,40.67334584148557,61233.85337967642,63.94880937011198,3,15.986415437978128,0.4082780143828709,0.047051087203680654,0.7231305814681723,0.1986226572797007,0.03119567404844636,0.01618111550825732,102,0.0,12.431031636756098,37.217437093144,0.6289028557362634,641.7232722506025,0.2572813244756726,Search_Organic,Mobile,Sud,H,25,0,2,2,2,222
CID004160,40.10262914834948,85872.04168851132,110.41031100630398,7,11.97375353003368,0.4322316067719798,0.058336717523310176,0.4585937165206391,0.46110836503286673,0.021961200923183977,0.013542609863497012,62,0.0,13.693908846102998,7.804901554501261,0.6693493187680963,1575.63797273054,0.25617271436481154,Referral,Mobile,Est,H,89,0,1,3,3,133
CID004161,43.838616282934666,65311.33861907964,91.581352661853,2,5.528870219513921,0.5354034078774399,0.039779640399091834,0.4252647198557208,0.38007625911672005,0.15487938062846726,0.0980575031843717,321,0.0,12.519096048610217,16.172801931163328,0.6092419242455395,1767.6638370659036,0.45772723384633757,Referral,Mobile,Est,H,70,0,1,1,2,112
CID004162,37.85083397352206,71650.52235899273,39.84328087594377,4,15.394951340928978,0.2843412197725859,0.010044515520477007,0.5567194819313345,0.3871020351158496,0.04613396743233883,0.04803590200500758,94,0.0,12.228261312274483,3.7580666822456896,0.5702658199002557,475.3814741842027,0.19825504893447174,Social,Mobile,Ouest,F,71,0,1,2,1,121
CID004163,25.30912172983682,94525.71505929188,124.43739007272751,7,19.319421600903357,0.7829768646203625,0.09264269184558444,0.3723104471875952,0.36433449824688563,0.17071236271993467,0.03319640335749645,104,0.0,13.48452427048086,31.617934923212523,0.33945888562464804,2919.4381283732905,0.19206187504950106,Search_Organic,Mobile,Sud,H,76,0,1,3,3,133
CID004164,36.53780893129289,54358.37414865371,112.03572937235899,6,11.288568522676352,0.48655092692169677,0.03217240510932441,0.48479229468707613,0.44125866111008794,0.041776639093511474,0.02341297101253442,302,0.0,12.473491199042641,11.193725059487182,0.7346340704334772,6608.523461327025,0.16404610516643967,Referral,Desktop,Ouest,H,68,0,1,3,3,133
CID004165,46.35054773715053,73048.71596958101,59.17823914222862,2,12.446022845583666,0.5219502455669673,0.1545527155469649,0.6455189784470544,0.19177551149417926,0.008152794511801413,0.024622196551294998,194,0.0,14.669490813313333,20.467990079693102,0.5839359810164444,746.5267557241847,0.3798915377181424,Search_Organic,Mobile,Est,H,45,0,2,1,2,212
CID004166,37.62099136605515,76570.0788777809,147.11854574491502,5,19.80182736108629,0.45614844654537806,0.03370754923494225,0.5378391354376676,0.1550802476907009,0.2733730676366892,0.026250531874986223,65,0.0,12.621400531584314,10.712757669338684,0.5738765388608725,1551.946561429729,0.16513544036257424,Search_Organic,Mobile,Centre,F,23,0,2,2,3,223
CID004167,38.02893277988362,77800.06571201215,143.22072177954735,4,14.755064140180306,0.5579980946134239,0.037363052781678424,0.618269865814882,0.25859450824446584,0.08577257315897376,0.004655127311211319,73,0.0,11.376024288985281,25.408873576885046,0.26070678825262883,1387.525707904317,0.16638409571182408,Social,Desktop,Ouest,H,50,0,2,2,3,223
CID004168,47.8910120472475,63238.23260359802,50.681700045041964,7,10.383280868413868,0.5311805707517054,0.2073836272304646,0.4264698098055545,0.3000570624939535,0.06608950047002753,0.07152378774496389,309,0.0,13.449294288999996,17.567052648950146,0.34246240012160634,3392.7918832584314,0.2710662617166281,Direct,Tablet,Ouest,F,33,0,2,3,1,231
CID004169,34.304214181928614,101293.96151212123,112.27311689965791,6,10.210306223919742,0.6246947776772063,0.10270358427386919,0.41800197340954925,0.353716295254353,0.12557814706222858,0.06416945406288493,269,0.0,12.522128294590487,11.653731975616177,0.38735696089306815,5652.691340786039,0.2710456318224167,Social,Mobile,Nord,H,76,0,1,3,3,133
CID004170,27.657574254056804,50576.021719896096,131.6406650958868,6,18.281515124141784,0.7418980142207482,0.0861924039121058,0.5898854909127673,0.26719030645327907,0.056731798721847686,0.014532105812998472,168,0.0,12.712073506929642,8.897786674792334,0.6055920170010781,4358.8490071197075,0.16101734145062568,Search_Organic,Mobile,Centre,H,50,0,2,3,3,233
CID004171,38.71495104379605,91883.28082948705,44.45525656085138,4,14.344136389353913,0.6887185663910774,0.01703916283544314,0.5722949032216192,0.40743222638749244,0.0032337075554451935,0.005153265845439588,104,0.0,13.413037953388693,6.700015581671801,0.7255245297804505,613.2695130371832,0.3152337810433766,Referral,Desktop,Est,H,46,0,2,2,1,221
CID004172,36.126608390010105,88225.98408387459,31.265582857783343,4,14.273310184121764,0.7835989068440109,0.1264169481459123,0.4373488901111423,0.240616823606493,0.19561733813645243,0.028862501596013453,274,0.0,11.491663123427774,12.796659591765776,0.7424693546612279,1109.2681731741568,0.45977850910053336,Email,Mobile,Centre,F,50,0,2,2,1,221
CID004173,32.27002944197397,98513.33184405527,82.7922992710256,6,8.10142808149437,0.4977968059597233,0.07214156196300806,0.4579320244590531,0.46804121698634965,0.0018851965915892015,0.00723460143377381,284,0.0,12.345947577307877,21.03021664375415,0.6581146627782681,4668.581143091996,0.11261797501098153,Social,Tablet,Sud,H,30,0,2,3,2,232
CID004174,38.596972352810475,46176.593519382695,71.65511325981,8,17.385038020420478,0.5957583716334216,0.04203998631966537,0.5930339564281707,0.3591096908826932,0.00581636636947068,0.015532677236387125,241,0.0,12.070106716409404,6.765468633481434,0.6023941316148268,4533.506752182207,0.2436978013203641,Social,Desktop,Ouest,H,21,0,2,3,2,232
CID004175,43.93204517797427,56967.52768165435,90.52053899511435,0,20.162387405906312,0.294522525911011,0.09969701735597201,0.5731476858207911,0.27145687654680556,0.0556984202764314,0.029007727412934756,119,0.0,12.536330422691558,8.481590515670526,0.43727666959134137,0.0,0.3852925870396839,Search_Organic,Mobile,Sud,F,42,0,2,0,2,202
CID004176,39.92569150745747,92379.14588742462,187.31733966201108,2,13.187932353387607,0.45186538817471805,0.07899141218452159,0.5482445278333116,0.34947432918602755,0.023289730796139222,0.04082477931242341,277,0.0,12.596664281903454,23.508951982593302,0.6683179932070348,3317.908781244708,0.31990347766531607,Email,Mobile,Nord,F,27,0,2,1,3,213
CID004177,42.4558485814899,41844.41268054537,133.18697881269168,4,17.046627756004398,0.6097951980570889,0.029820545520964522,0.5297717093086681,0.4145881699350652,0.025819575235302233,0.025471200109061364,327,0.0,13.743568179261793,13.51050340375765,0.3911968364040999,5659.042232781648,0.5610342522025906,Search_Paid,Tablet,Est,F,56,0,2,2,3,223
CID004178,54.507261588123384,45903.116484393795,65.83220213677518,1,12.965602759988816,0.44465242596310983,0.1938194089819553,0.4796036139288158,0.2887925551775577,0.03778442191167123,0.04155911890039288,326,0.0,13.557501817775968,12.371897118799204,0.345117670445511,685.6461755182543,0.51957865192682,Email,Mobile,Ouest,H,49,0,2,0,2,202
CID004179,37.25696910753949,62675.383199327625,101.57473534384476,1,17.969313705154775,0.4175873108294073,0.050296375040894334,0.5640313551361527,0.3017501547830379,0.08392211503991509,0.01892832195338618,340,0.0,13.407786947022691,12.152009657243585,0.4521052138769461,1129.3904219105,0.3436259051872077,Referral,Tablet,Sud,F,26,0,2,0,3,203
CID004180,42.226789077157356,72879.90682933401,96.30650444555673,3,17.46923885821107,0.44377201485218803,0.00849966978739965,0.5613001107061607,0.3479477933808893,0.08225242612555023,0.0011211812549903161,281,0.0,12.832925367155147,10.898251220096702,0.4389255187639241,2703.178619884889,0.5014184255512065,Email,Mobile,Centre,F,67,0,1,2,2,122
CID004181,35.92629309920692,93883.37610473162,141.7147175938236,4,13.078455055535045,0.658792212944618,0.03597090170750792,0.5426985083909753,0.37430780327381125,0.04702278662770536,0.006406126509200915,337,0.0,12.95848126183369,30.110046502716393,0.4194379165037954,6326.922258299271,0.535994952656807,Social,Mobile,Nord,F,57,0,2,2,3,223
CID004182,33.22912224090422,67221.01127604462,135.48632794941233,1,4.363733437387625,0.50531342051563,0.006195503532269203,0.5960788699146606,0.33331179375216374,0.06441383280090643,0.0011194974771731884,254,0.0,13.205248950595342,10.474112626993168,0.6907542565225092,1145.83338140529,0.33468555335723504,Search_Paid,Mobile,Nord,F,88,0,1,0,3,103
CID004183,35.32073877265784,60876.41277903191,90.20403353536065,5,11.002718738673222,0.5245164594337393,0.08818714658257434,0.5759120143990233,0.33116165005767645,0.004739188960725688,0.04942634631031276,233,0.0,14.672596802480346,18.62288903102193,0.32442435548292126,3329.7866020523966,0.29192761391015964,Direct,Mobile,Sud,F,17,0,2,2,2,222
CID004184,36.16993142782649,74670.84906544641,122.22387881604094,3,16.723072984099147,0.507147908558776,0.15032992720142518,0.5693748784732542,0.2645053521976463,0.015789842127674224,0.021554238652843265,232,0.0,14.1168615615914,19.303200101713298,0.6377304554604726,2774.47491898076,0.5062203628812035,Email,Mobile,Ouest,F,46,0,2,2,3,223
CID004185,42.87580638037701,77043.94724941601,153.07214978501776,5,19.41988689372637,0.4855937204191286,0.056897413056553735,0.597428371595748,0.3118195364342183,0.03385467891348004,0.010963716042690514,354,0.0,11.752332170803104,7.24977668853019,0.6656685917584727,8932.240701843108,0.2509621248539266,Search_Organic,Desktop,Ouest,F,40,0,2,2,3,223
CID004186,58.792606293606056,76618.59733255407,125.5954068553038,5,11.976320561680634,0.13733906284252267,0.09223617925354809,0.5683155350544926,0.2937702347357707,0.04567805095618858,0.03763289840505284,136,0.0,11.672988290537104,16.444873337830956,0.5895325229778713,2739.6947871634757,0.16323182631082186,Direct,Desktop,Est,F,19,0,2,2,3,223
CID004187,34.27165250979328,67330.20688072982,65.16207421370994,5,21.722650015881168,0.6189203999569883,0.20899088239291147,0.3480249489489787,0.401504360031623,0.04147980862648666,0.056521262582528285,197,0.0,13.717516406643057,11.142732075921149,0.4252470996202762,2018.5615344684943,0.16049004101269734,Direct,Desktop,Est,F,64,0,1,2,2,122
CID004188,36.6669975550763,40673.708291227755,66.05029987644726,5,22.46892517329983,0.6670444070554741,0.005118782863989058,0.49425069758642537,0.4452139064580697,0.05541661309151593,0.01240544989782378,316,0.0,12.77390522500491,15.527865469062663,0.5497026251494279,3435.494919371271,0.31046877043526955,Search_Organic,Mobile,Ouest,H,26,0,2,2,2,222
CID004189,39.495015895110015,56235.76016340502,40.28666884361333,5,18.491686175949365,0.3369333152770578,0.03973062499910469,0.3688224394928217,0.5382389811402053,0.05320795436786841,0.026778450576002245,228,0.0,13.63621793824191,2.905265798879971,0.6313056233828779,1489.8984623782885,0.26393438774390837,Search_Paid,Mobile,Nord,F,81,0,1,2,1,121
CID004190,43.166390789677976,91304.06627901194,63.963641064910334,3,9.32006151980126,0.3583532073781543,0.08396492377057747,0.5227095431196449,0.2579652837396606,0.13536024937011712,0.030605099010320477,342,0.0,12.436067102921996,11.403590223397153,0.5819833696933565,2120.6061403993886,0.3770446328255317,Email,Tablet,Sud,F,35,0,2,2,2,222
CID004191,42.10840649563828,72806.034069649,67.61267493368477,5,18.55679878456053,0.3382344056884352,0.10606123731449264,0.5026589153798691,0.38230848332340595,0.008971363982232363,0.03400390534608005,245,0.0,12.939780778931613,16.658421400977367,0.4384362322899474,2666.971180680983,0.3931937609808975,Social,Mobile,Ouest,H,75,0,1,2,2,122
CID004192,50.272766351584934,65162.16821339415,26.680510827273736,3,12.307990266086835,0.8023040803563208,0.09688187100051704,0.6560851951224209,0.21635042633700086,0.03068250754006107,0.008223452867802307,208,0.0,12.568492394317202,14.022342496509888,0.597203425146959,550.3909820031326,0.06606954276286663,Search_Paid,Tablet,Nord,F,62,0,2,2,1,221
CID004193,20.588863435718334,86772.52822560963,53.439582567966866,3,12.033805227908276,0.2127936998589532,0.12807193383644697,0.4873571097723534,0.29922680546475505,0.08534415092644465,0.0031258967118679647,142,0.0,13.40091061510565,13.814985842805712,0.42423477870774656,756.4700105259839,0.33490863739284027,Direct,Mobile,Centre,F,20,0,2,2,1,221
CID004194,20.90456103843462,53048.25051446578,47.8177924173943,3,17.26486977005028,0.4036684858415304,0.09338877382493486,0.5503793822732038,0.12997354628883173,0.22625829761302962,0.08845962082373554,60,0.0,12.45832567642297,7.3497474896035095,0.6456656795025957,261.527091789141,0.3339036150706108,Direct,Mobile,Est,F,22,0,2,2,1,221
CID004195,36.032974623918804,66619.77799430488,204.91882777403316,3,17.142790605228818,0.4977432859138726,0.11070508981941232,0.45184385015490613,0.4066540937678426,0.03079696625783899,0.00204917889258867,312,0.0,13.156515318632227,8.5761323796028,0.44108989767543505,6380.366068048896,0.19990601643159892,Search_Organic,Tablet,Centre,H,81,0,1,2,3,123
CID004196,48.77840150034967,72066.37607761056,23.563588963549456,5,17.280190042422735,0.2884190411160588,0.011010451106042297,0.4958621199040473,0.3723524517344494,0.12077497725546099,0.0041724719490440305,363,0.0,13.445358620922764,16.022936142014984,0.39486010403668065,1419.6488682496047,0.24634308031003757,Search_Organic,Mobile,Est,F,37,0,2,2,0,220
CID004197,27.47481574715523,63379.33745058056,75.18670278364031,5,18.284699081949153,0.359570764439402,0.05624544273006445,0.5566932454936606,0.3211895108406809,0.06587180093559382,0.04609232617258991,179,0.0,11.203364839997722,11.673610845033604,0.15840013508027087,2139.68165386034,0.4741338991723724,Direct,Mobile,Centre,H,22,0,2,2,2,222
CID004198,18.0,71511.44234352399,98.02885349510359,3,14.715317518177804,0.4067098874764603,0.01999601085020193,0.5361963031707507,0.3860773472494994,0.05773033872954802,0.02236060625891329,88,0.0,13.953137043732296,9.919189227699981,0.41007962442503104,843.3644463207644,0.20386095057887565,Search_Paid,Mobile,Centre,H,78,0,1,2,2,122
CID004199,44.56943524975367,67184.59102867352,62.87371398354013,3,7.755754085678869,0.7862503972680075,0.020207568409375657,0.5130784059290194,0.444359420418842,0.02235460524276301,0.0128071276836512,303,0.0,11.717751698245355,21.15103095901653,0.42039874133642874,1880.6750137084089,0.3385744319910147,Social,Desktop,Centre,H,39,0,2,2,2,222
CID004200,41.94925778962172,49009.85428321187,176.27723398126102,3,25.413528911482306,0.1773900382130067,0.1699266624929558,0.4588102154170495,0.3348388399926935,0.03642428209730122,0.02067339287995188,202,0.0,13.256037233314455,28.969187990199565,0.7664887028638929,3487.1863064409795,0.18506731543103028,Search_Paid,Desktop,Sud,F,15,0,2,2,3,223
CID004201,31.278332745604562,72722.16822818584,52.85792944711695,4,13.045399797264825,0.31643770529640664,0.04914916322537478,0.36128015257588353,0.5201033908232714,0.06946729337547035,0.0332223884939877,164,0.0,12.786353579065812,36.76698115257447,0.3826500666202279,1117.4273994568098,0.40035970691670825,Direct,Desktop,Sud,F,62,0,2,2,1,221
CID004202,32.11568319423256,50074.72312730699,24.146853059905887,5,11.435967661975264,0.7872060886525895,0.07652997505502752,0.6358038011735634,0.2587794315690564,0.028886792202352646,0.03104962607803839,213,0.0,13.540487162031136,11.162920459246912,0.550431545431531,830.5971317009236,0.1466952661914456,Direct,Mobile,Ouest,H,63,0,2,2,0,220
CID004203,32.2420502429226,72484.22687645083,88.33056324890583,5,8.92573628114294,0.7552832008858756,0.050234382288701626,0.6858347540675113,0.2580979772087771,0.005832886435009895,0.000593012643999976,178,0.0,12.647386267114424,11.530070293894436,0.2711793808844227,2618.919402538745,0.23052848704124032,Search_Organic,Desktop,Ouest,H,71,0,1,2,2,122
CID004204,40.88428253979152,90612.03736225163,129.7464454753919,6,15.758433503444152,0.48364298896127256,0.023340625144919237,0.4494352364514928,0.4115160666509217,0.11570807175266627,0.06740996597126814,226,0.0,13.703779774433578,16.464233194931307,0.48973568521987254,5469.210938445324,0.15078100379495094,Search_Paid,Desktop,Centre,H,27,0,2,3,3,233
CID004205,34.98947779053594,65784.65204085919,73.75708027068391,4,15.178497411401308,0.33684329647922184,0.026267912392270384,0.4396880924575437,0.48491064789972604,0.049133347250459945,0.011846882145835203,173,0.0,14.16678462977682,14.236298232965225,0.4737939533683305,1681.1745290880328,0.2523779562811551,Search_Organic,Mobile,Nord,F,70,0,1,2,2,122
CID004206,43.952511351804155,52427.7530504352,77.65546446786806,2,14.398403638800186,0.42429368588831556,0.09688675808890647,0.4965346485519579,0.334943066438327,0.0716355269208087,0.03396658376092963,307,0.0,13.504749480941104,13.58268607163092,0.6592464002647218,1535.363766950972,0.15912090833381254,Search_Organic,Desktop,Nord,F,56,0,2,1,2,212
CID004207,18.0,68095.18280192529,201.24126690283327,6,22.491904954453368,0.3792951250081519,0.022943820094624777,0.4774435006536588,0.45724806748267993,0.04236461176903644,0.0016155263443557485,312,0.0,14.243922690834962,8.922938170497876,0.7046131774710794,12537.168155277805,0.41045179027679907,Search_Organic,Desktop,Centre,H,60,0,2,3,3,233
CID004208,33.145185078977605,57520.43337882203,134.57568925308186,5,18.29287458030627,0.4107014449198409,0.0015539652113151852,0.6424398454472277,0.32724098054037737,0.02876520880107979,0.07057640238507391,351,0.0,13.767109563788878,4.38611095163952,0.3702132733506139,7317.052543540801,0.38393237990334617,Email,Mobile,Ouest,Autre,84,0,1,2,3,123
CID004209,30.9915683127116,78917.63503947205,102.31351892578233,2,9.91156746938799,0.3360559675542921,0.026646740792223532,0.5172952158661405,0.3874395846957353,0.06861845864590076,0.08957876836926514,311,0.0,13.742583750364073,6.143413714599583,0.27308031887676637,1931.2768248604875,0.26064410313725733,Social,Tablet,Nord,F,45,0,2,1,3,213
CID004210,37.94927457302006,67780.16878715719,90.72810756519154,0,25.369413140016608,0.669362618558317,0.07027129279292904,0.4651421035997393,0.4542529764063502,0.01033362720098131,0.011986920703642857,69,0.0,14.136357568415953,6.170176725505905,0.45786858345319625,0.0,0.05679413686974021,Search_Paid,Mobile,Centre,F,49,0,2,0,2,202
CID004211,35.69561793207889,95646.4487749686,29.7760764194701,6,7.423728146780308,0.40219164725879714,0.10731490278687512,0.6689823945788311,0.20155075633577474,0.02215194629851899,0.009840950849710687,254,0.0,11.958507594781182,13.70771383487912,0.6551269298648541,1497.7390169583864,0.2815184580378457,Search_Paid,Desktop,Ouest,H,78,0,1,3,1,131
CID004212,46.382750239166135,87444.84393516007,159.0932470944398,2,14.421257474233942,0.5454607853757301,0.2333837026861903,0.4687064802754401,0.19688430835920348,0.10102550867916607,0.015099131087953424,90,0.0,12.667981845915891,3.184822491439564,0.8148944619973623,940.146463808116,0.5817089786904469,Social,Desktop,Sud,F,38,0,2,1,3,213
CID004213,25.12530582671954,67703.79243277897,91.17041978527934,4,11.348892139014731,0.5504962801504386,0.12295950582761099,0.4987149985833247,0.3759271401296624,0.0023983554594019995,0.07592279690023075,218,0.0,11.903323367289659,11.230695015827346,0.5400528008901189,2448.823256199145,0.22265389564685528,Search_Organic,Desktop,Nord,F,83,0,1,2,2,122
CID004214,40.363931810646015,80734.13601959636,44.59475565963065,3,16.85239674271788,0.45343839862828356,0.017896341111035517,0.5576843059474297,0.3662214575751315,0.05819789536640324,0.017135185354309725,132,0.0,13.348749779231738,26.616199971380663,0.7763845236747223,578.56413457356,0.2818070897768518,Referral,Mobile,Ouest,F,34,0,2,2,1,221
CID004215,44.46669138569364,64101.45386255732,119.78817590717541,3,18.180687272778286,0.806628296834059,0.03491553676089183,0.49230301010336763,0.45449107290486934,0.018290380230871203,0.015795960539049563,308,0.0,14.382747765457333,18.41773919999229,0.5189142215134368,3631.19700351103,0.3261526607845868,Social,Mobile,Sud,H,67,0,1,2,3,123
CID004216,54.85317949249564,70509.35327747752,136.8423630997876,4,12.935489855799448,0.5836409960371596,0.0414242711601463,0.4126520419538385,0.40754013499805475,0.13838355188796048,0.17774937749357078,81,0.0,12.37275592958663,7.228095027396618,0.18657116430233978,1215.2021570357529,0.12421739146846789,Direct,Mobile,Est,F,53,0,2,2,3,223
